Hidden State,Observed State,Current Lane,Timestamp,Trip ID
Vehicle,Change Lane Right,Right,00:00:00,15
Vehicle,Change Lane Left,Middle,00:00:00,15
Vehicle,Change Lane Right,Right,00:00:00,15
Vehicle,Change Lane Right,Right,00:00:00,15
Vehicle,Change Lane Left,Middle,00:00:00,15
Vehicle,Change Lane Left,Left,00:00:00,15
Vehicle,Change Lane Right,Middle,00:00:00,15
Vehicle,Stop,Middle,00:00:00,15
Stoplight,Stop,Middle,00:00:00,15
Stoplight,Go,Middle,00:00:00,15
Vehicle,Change Lane Right,Right,00:00:00,15
Vehicle,Change Lane Left,Middle,00:00:00,15
Vehicle,Change Lane Right,Right,00:00:00,15
Vehicle,Change Lane Left,Middle,00:00:00,15
Vehicle,Change Lane Left,Left,00:00:00,15
Vehicle,Change Lane Right,Middle,00:00:00,15
Vehicle,Change Lane Right,Right,00:00:00,15
Vehicle,Change Lane Left,Middle,00:00:00,15
Passenger,Change Lane Right,Right,00:00:00,15
Passenger,Stop,Right,00:00:00,15
Passenger,Unload,Right,18:43:26,15
Passenger,Go,Right,18:43:43,15
Vehicle,Change Lane Left,Middle,00:00:00,15
Vehicle,Change Lane Left,Left,00:00:00,15
Vehicle,Change Lane Right,Middle,00:00:00,15
Vehicle,Stop,Middle,00:00:00,15
Vehicle,Go,Middle,00:00:00,15
Stoplight,Change Lane Left,Left,00:00:00,15
Stoplight,Stop,Left,00:00:00,15
Stoplight,Go,Left,00:00:00,15
Vehicle,Change Lane Right,Middle,00:00:00,15
Vehicle,Change Lane Right,Right,00:00:00,15
Vehicle,Change Lane Left,Middle,00:00:00,15
Vehicle,Change Lane Right,Right,00:00:00,15
Vehicle,Change Lane Left,Middle,00:00:00,15
Passenger,Change Lane Right,Right,00:00:00,15
Passenger,Stop,Right,00:00:00,15
Passenger,Unload,Right,18:54:04,15
Passenger,Go,Right,18:54:14,15
Vehicle,Change Lane Left,Left,00:00:00,15
Vehicle,Change Lane Right,Right,00:00:00,15
Vehicle,Change Lane Left,Left,00:00:00,15
Vehicle,Change Lane Right,Right,00:00:00,15
Vehicle,Change Lane Left,Left,00:00:00,15
Stoplight,Change Lane Right,Right,00:00:00,15
Stoplight,Stop,Right,00:00:00,15
Stoplight,Go,Right,00:00:00,15
Vehicle,Change Lane Left,Left,00:00:00,15
Vehicle,Change Lane Right,Right,00:00:00,15
Passenger,Change Lane Right,Right,00:00:00,15
Passenger,Stop,Right,00:00:00,15
Passenger,Unload,Right,19:00:29,15
Passenger,Go,Right,19:00:45,15
Vehicle,Change Lane Left,Left,00:00:00,15
Vehicle,Change Lane Right,Right,00:00:00,15
Vehicle,Change Lane Left,Left,00:00:00,15
Passenger,Change Lane Right,Right,00:00:00,15
Passenger,Stop,Right,00:00:00,15
Passenger,Unload,Right,19:03:06,15
Passenger,Go,Right,19:03:17,15
Vehicle,Change Lane Right,Right,00:00:00,15
Vehicle,Change Lane Left,Left,00:00:00,15
Vehicle,Change Lane Right,Right,00:00:00,15
Vehicle,Change Lane Left,Left,00:00:00,15
Vehicle,Change Lane Right,Right,00:00:00,15
Vehicle,Change Lane Left,Left,00:00:00,15
Vehicle,Change Lane Right,Right,00:00:00,15
Passenger,Stop,Right,00:00:00,15
Passenger,Unload,Right,19:07:00,15
Passenger,Go,Right,19:07:18,15
Passenger,Stop,Right,00:00:00,15
Passenger,Unload,Right,19:09:46,15
Passenger,Go,Right,19:10:00,15
Vehicle,Change Lane Left,Middle,00:00:00,15
Vehicle,Change Lane Left,Left,00:00:00,15
Vehicle,Change Lane Right,Middle,00:00:00,15
Stoplight,Stop,Middle,00:00:00,15
Stoplight,Go,Middle,00:00:00,15
Vehicle,Change Lane Left,Left,00:00:00,15
Vehicle,Change Lane Right,Middle,00:00:00,15
Passenger,Change Lane Right,Right,00:00:00,15
Passenger,Stop,Right,00:00:00,15
Passenger,Unload,Right,19:12:57,15
Passenger,Go,Right,19:13:05,15
Vehicle,Change Lane Left,Middle,00:00:00,15
Passenger,Stop,Right,00:00:00,15
Passenger,Unload,Right,19:14:10,15
Passenger,Go,Right,19:14:46,15
Vehicle,Change Lane Left,Left,00:00:00,15
Vehicle,Change Lane Right,Right,00:00:00,15
Vehicle,Change Lane Left,Left,00:00:00,15
Vehicle,Change Lane Right,Right,00:00:00,15
Vehicle,Change Lane Left,Left,00:00:00,15
Passenger,Change Lane Right,Right,00:00:00,15
Passenger,Stop,Right,00:00:00,15
Passenger,Unload,Right,19:19:28,15
Passenger,Go,Right,19:19:44,15
Vehicle,Change Lane Left,Left,00:00:00,15
Vehicle,Change Lane Right,Right,00:00:00,15
Passenger,Stop,Right,00:00:00,15
Passenger,Unload,Right,19:23:41,15
Passenger,Go,Right,19:23:51,15
Passenger,Load,Right,00:00:00,16
Passenger,Go,Right,00:00:00,16
Passenger,Change Lane Right,Right,00:00:00,16
Passenger,Stop,Right,00:00:00,16
Passenger,Load,Right,20:27:54,16
Passenger,Go,Right,20:28:15,16
Vehicle,Change Lane Left,Left,00:00:00,16
Vehicle,Change Lane Right,Right,00:00:00,16
Vehicle,Change Lane Left,Left,00:00:00,16
Vehicle,Change Lane Right,Right,00:00:00,16
Vehicle,Change Lane Left,Left,00:00:00,16
Vehicle,Change Lane Right,Right,00:00:00,16
Vehicle,Change Lane Left,Left,00:00:00,16
Vehicle,Change Lane Right,Right,00:00:00,16
Passenger,Change Lane Right,Right,00:00:00,16
Passenger,Stop,Right,00:00:00,16
Passenger,Load,Right,20:37:36,16
Passenger,Go,Right,20:38:12,16
Vehicle,Change Lane Left,Left,00:00:00,16
Vehicle,Change Lane Right,Right,00:00:00,16
Vehicle,Change Lane Left,Left,00:00:00,16
Vehicle,Change Lane Right,Right,00:00:00,16
Passenger,Stop,Right,00:00:00,16
Passenger,Load,Right,20:40:22,16
Passenger,Go,Right,20:40:29,16
Vehicle,Change Lane Left,Left,00:00:00,16
Vehicle,Change Lane Right,Right,00:00:00,16
Passenger,Stop,Right,00:00:00,16
Passenger,Load,Right,20:43:28,16
Passenger,Go,Right,20:43:56,16
Vehicle,Change Lane Left,Left,00:00:00,16
Vehicle,Change Lane Right,Right,00:00:00,16
Stoplight,Stop,Right,00:00:00,16
Stoplight,Go,Right,00:00:00,16
Passenger,Stop,Right,00:00:00,16
Passenger,Load,Right,20:46:03,16
Passenger,Go,Right,20:46:17,16
Vehicle,Change Lane Left,Left,00:00:00,16
Vehicle,Change Lane Right,Right,00:00:00,16
Passenger,Stop,Right,00:00:00,16
Passenger,Load,Right,20:48:51,16
Passenger,Go,Right,20:49:37,16
Vehicle,Change Lane Left,Middle,00:00:00,16
Vehicle,Change Lane Right,Right,00:00:00,16
Stoplight,Stop,Right,00:00:00,16
Stoplight,Go,Right,00:00:00,16
Vehicle,Change Lane Left,Middle,00:00:00,16
Vehicle,Change Lane Right,Right,00:00:00,16
Vehicle,Change Lane Left,Middle,00:00:00,16
Vehicle,Change Lane Right,Right,00:00:00,16
Vehicle,Change Lane Left,Middle,00:00:00,16
Vehicle,Change Lane Right,Right,00:00:00,16
Stoplight,Stop,Right,00:00:00,16
Stoplight,Go,Right,00:00:00,16
Vehicle,Change Lane Left,Middle,00:00:00,16
Vehicle,Change Lane Right,Right,00:00:00,16
Passenger,Stop,Right,00:00:00,16
Passenger,Load,Right,20:58:42,16
Passenger,Go,Right,20:59:00,16
Vehicle,Change Lane Left,Middle,00:00:00,16
Vehicle,Change Lane Left,Left,00:00:00,16
Vehicle,Change Lane Right,Middle,00:00:00,16
Stoplight,Stop,Middle,00:00:00,16
Stoplight,Go,Middle,00:00:00,16
Vehicle,Change Lane Right,Right,00:00:00,16
Vehicle,Change Lane Left,Left,00:00:00,16
Vehicle,Change Lane Right,Right,00:00:00,16
Vehicle,Change Lane Left,Middle,00:00:00,16
Vehicle,Change Lane Right,Middle,00:00:00,16
Vehicle,Change Lane Left,Middle,00:00:00,16
Vehicle,Change Lane Right,Middle,00:00:00,16
Vehicle,Change Lane Left,Middle,00:00:00,16
Vehicle,Change Lane Right,Right,00:00:00,16
Vehicle,Change Lane Right,Middle,00:00:00,16
Vehicle,Change Lane Right,Right,00:00:00,16
Stoplight,Stop,Right,00:00:00,16
Stoplight,Go,Right,00:00:00,16
Vehicle,Change Lane Left,Middle,00:00:00,16
Vehicle,Change Lane Right,Middle,00:00:00,16
Passenger,Stop,Right,00:00:00,16
Passenger,Unload,Right,00:00:00,16
Passenger,Go,Right,00:00:00,16
Vehicle,Change Lane Left,Left,00:00:00,16
Stoplight,Stop,Left,00:00:00,16
Stoplight,Go,Left,00:00:00,16
Passenger,Stop,Right,00:00:00,16
Passenger,Unload,Right,00:00:00,16
Passenger,Go,Right,00:00:00,16
Passenger,Load,Right,00:00:00,17
Passenger,Load,Right,00:00:00,17
Passenger,Load,Right,00:00:00,17
Passenger,Load,Right,00:00:00,17
Passenger,Load,Right,00:00:00,17
Passenger,Load,Right,00:00:00,17
Passenger,Load,Right,00:00:00,17
Passenger,Load,Right,00:00:00,17
Passenger,Go,Right,00:00:00,17
Vehicle,Change Lane Left,Midle,00:00:00,17
Vehicle,Change Lane Right,Middle,00:00:00,17
Vehicle,Change Lane Right,Middle,00:00:00,17
Vehicle,Change Lane Right,Middle,00:00:00,17
Vehicle,Change Lane Left,Middle,00:00:00,17
Vehicle,Change Lane Left,Left,00:00:00,17
Vehicle,Change Lane Right,Middle,00:00:00,17
Stoplight,Stop,Middle,00:00:00,17
Stoplight,Go,Middle,00:00:00,17
Vehicle,Change Lane Right,Middle,00:00:00,17
Vehicle,Change Lane Left,Middle,00:00:00,17
Stoplight,Stop,Middle,00:00:00,17
Stoplight,Go,Middle,00:00:00,17
Vehicle,Change Lane Right,Right,00:00:00,17
Vehicle,Change Lane Left,Middle,00:00:00,17
Vehicle,Change Lane Right,Right,00:00:00,17
Vehicle,Change Lane Left,Middle,00:00:00,17
Vehicle,Change Lane Left,Middle,00:00:00,17
Vehicle,Change Lane Right,Middle,00:00:00,17
Vehicle,Change Lane Left,Middle,00:00:00,17
Vehicle,Change Lane Right,Right,00:00:00,17
Vehicle,Change Lane Left,Middle,00:00:00,17
Vehicle,Change Lane Left,Left,00:00:00,17
Vehicle,Change Lane Right,Middle,00:00:00,17
Vehicle,Change Lane Left,Left,00:00:00,17
Vehicle,Change Lane Right,Middle,00:00:00,17
Vehicle,Change Lane Right,Right,00:00:00,17
Vehicle,Change Lane Left,Middle,00:00:00,17
Vehicle,Change Lane Left,Middle,00:00:00,17
Vehicle,Stop,Middle,00:00:00,17
Vehicle,Go,Middle,00:00:00,17
Stoplight,Stop,Middle,00:00:00,17
Stoplight,Go,Middle,00:00:00,17
Vehicle,Change Lane Right,Right,00:00:00,17
Vehicle,Change Lane Left,Middle,00:00:00,17
Vehicle,Change Lane Left,Left,00:00:00,17
Vehicle,Change Lane Right,Middle,00:00:00,17
Vehicle,Change Lane Right,Right,00:00:00,17
Stoplight,Stop,Right,00:00:00,17
Stoplight,Go,Right,00:00:00,17
Vehicle,Change Lane Left,Middle,00:00:00,17
Vehicle,Change Lane Right,Right,00:00:00,17
Vehicle,Change Lane Right,Right,00:00:00,17
Passenger,Stop,Right,00:00:00,17
Passenger,Stop,Right,00:00:00,17
Passenger,Unload,Right,00:00:00,17
Passenger,Go,Right,00:00:00,17
Vehicle,Change Lane Left,Middle,00:00:00,17
Vehicle,Change Lane Right,Right,00:00:00,17
Vehicle,Change Lane Left,Middle,00:00:00,17
Vehicle,Change Lane Left,Left,00:00:00,17
Vehicle,Change Lane Right,Middle,00:00:00,17
Vehicle,Change Lane Left,Left,00:00:00,17
Vehicle,Change Lane Right,Middle,00:00:00,17
Vehicle,Change Lane Right,Right,00:00:00,17
Passenger,Stop,Right,00:00:00,17
Passenger,Unload,Right,00:00:00,17
Passenger,Go,Right,00:00:00,17
Vehicle,Change Lane Left,Left,00:00:00,17
Vehicle,Change Lane Right,Right,00:00:00,17
Stoplight,Stop,Right,00:00:00,17
Stoplight,Go,Right,00:00:00,17
Passenger,Stop,Right,00:00:00,17
Passenger,Unload,Right,00:00:00,17
Passenger,Go,Right,00:00:00,17
Vehicle,Change Lane Left,Middle,00:00:00,17
Vehicle,Change Lane Right,Right,00:00:00,17
Passenger,Stop,Right,00:00:00,17
Passenger,Unload,Right,00:00:00,17
Passenger,Go,Right,00:00:00,17
Vehicle,Change Lane Left,Middle,00:00:00,17
Vehicle,Change Lane Right,Right,00:00:00,17
Vehicle,Change Lane Left,Middle,00:00:00,17
Vehicle,Change Lane Right,Right,00:00:00,17
Passenger,Stop,Right,00:00:00,17
Passenger,Unload,Right,00:00:00,17
Passenger,Go,Right,00:00:00,17
Vehicle,Change Lane Left,Left,00:00:00,17
Vehicle,Change Lane Right,Right,00:00:00,17
Vehicle,Stop,Right,00:00:00,17
Vehicle,Go,Right,00:00:00,17
Vehicle,Change Lane Left,Middle,00:00:00,17
Vehicle,Change Lane Left,Left,00:00:00,17
Vehicle,Change Lane Right,Middle,00:00:00,17
Vehicle,Change Lane Right,Right,00:00:00,17
Vehicle,Change Lane Left,Left,00:00:00,17
Vehicle,Change Lane Right,Middle,00:00:00,17
Vehicle,Change Lane Left,Left,00:00:00,17
Vehicle,Change Lane Right,Right,00:00:00,17
Vehicle,Change Lane Left,Left,00:00:00,17
Passenger,Change Lane Right,Right,00:00:00,17
Passenger,Stop,Right,00:00:00,17
Passenger,Unload,Right,00:00:00,17
Passenger,Go,Right,00:00:00,17
Vehicle,Change Lane Left,Left,00:00:00,17
Passenger,Change Lane Right,Right,00:00:00,17
Passenger,Stop,Right,00:00:00,17
Passenger,Unload,Right,00:00:00,17
Passenger,Go,Right,00:00:00,17
Vehicle,Change Lane Left,Left,00:00:00,17
Vehicle,Change Lane Right,Right,00:00:00,17
Passenger,Stop,Right,00:00:00,17
Passenger,Unload,Right,00:00:00,17
Passenger,Load,Right,00:00:00,20
Passenger,Load,Right,00:00:00,20
Passenger,Load,Right,00:00:00,20
Passenger,Load,Right,00:00:00,20
Passenger,Load,Right,00:00:00,20
Passenger,Load,Right,00:00:00,20
Passenger,Load,Right,00:00:00,20
Vehicle,Go,Right,00:00:00,20
Vehicle,Stop,Right,00:00:00,20
Vehicle,Go,Right,00:00:00,20
Vehicle,Change Lane Left,Left,00:00:00,20
Vehicle,Change Lane Right,Right,00:00:00,20
Passenger,Stop,Right,00:00:00,20
Passenger,Load,Right,00:00:00,20
Passenger,Go,Right,00:00:00,20
Vehicle,Change Lane Left,Left,00:00:00,20
Vehicle,Change Lane Right,Right,00:00:00,20
Vehicle,Change Lane Left,Left,00:00:00,20
Vehicle,Change Lane Left,Left,00:00:00,20
Vehicle,Change Lane Right,Right,00:00:00,20
Vehicle,Change Lane Left,Left,00:00:00,20
Stoplight,Stop,Right,00:00:00,20
Stoplight,Go,Right,00:00:00,20
Vehicle,Change Lane Right,Right,00:00:00,20
Vehicle,Change Lane Left,Left,00:00:00,20
Vehicle,Change Lane Right,Right,00:00:00,20
Vehicle,Change Lane Left,Left,00:00:00,20
Vehicle,Change Lane Right,Right,00:00:00,20
Vehicle,Change Lane Left,Left,00:00:00,20
Vehicle,Stop,Left,00:00:00,20
Vehicle,Go,Left,00:00:00,20
Vehicle,Change Lane Right,Middle,00:00:00,20
Vehicle,Change Lane Right,Right,00:00:00,20
Vehicle,Stop,Right,00:00:00,20
Vehicle,Go,Right,00:00:00,20
Vehicle,Stop,Right,00:00:00,20
Vehicle,Go,Right,00:00:00,20
Vehicle,Stop,Right,00:00:00,20
Vehicle,Go,Right,00:00:00,20
Vehicle,Stop,Right,00:00:00,20
Vehicle,Go,Right,00:00:00,20
Vehicle,Change Lane Left,Middle,00:00:00,20
Vehicle,Change Lane Right,Right,00:00:00,20
Vehicle,Stop,Right,00:00:00,20
Vehicle,Go,Right,00:00:00,20
Vehicle,Stop,Right,00:00:00,20
Vehicle,Go,Right,00:00:00,20
Vehicle,Change Lane Left,Middle,00:00:00,20
Vehicle,Change Lane Left,Left,00:00:00,20
Vehicle,Stop,Left,00:00:00,20
Vehicle,Go,Left,00:00:00,20
Vehicle,Change Lane Right,Right,00:00:00,20
Vehicle,Change Lane Left,Left,00:00:00,20
Vehicle,Change Lane Right,Right,00:00:00,20
Vehicle,Change Lane Left,Left,00:00:00,20
Vehicle,Change Lane Right,Middle,00:00:00,20
Vehicle,Change Lane Right,Right,00:00:00,20
Vehicle,Change Lane Left,Middle,00:00:00,20
Vehicle,Change Lane Right,Right,00:00:00,20
Vehicle,Stop,Right,00:00:00,20
Vehicle,Go,Right,00:00:00,20
Vehicle,Stop,Right,00:00:00,20
Vehicle,Go,Right,00:00:00,20
Vehicle,Stop,Right,00:00:00,20
Vehicle,Go,Right,00:00:00,20
Vehicle,Stop,Right,00:00:00,20
Vehicle,Go,Right,00:00:00,20
Vehicle,Stop,Right,00:00:00,20
Vehicle,Go,Right,00:00:00,20
Vehicle,Stop,Right,00:00:00,20
Vehicle,Go,Right,00:00:00,20
Vehicle,Stop,Right,00:00:00,20
Vehicle,Go,Right,00:00:00,20
Vehicle,Stop,Right,00:00:00,20
Vehicle,Go,Right,00:00:00,20
Vehicle,Change Lane Left,Middle,00:00:00,20
Vehicle,Change Lane Left,Left,00:00:00,20
Vehicle,Change Lane Right,Middle,00:00:00,20
Vehicle,Change Lane Right,Right,00:00:00,20
Stoplight,Stop,Right,00:00:00,20
Stoplight,Go,Right,00:00:00,20
Vehicle,Change Lane Left,Middle,00:00:00,20
Vehicle,Change Lane Left,Left,00:00:00,20
Vehicle,Change Lane Right,Middle,00:00:00,20
Vehicle,Change Lane Right,Right,00:00:00,20
Stoplight,Stop,Right,00:00:00,20
Stoplight,Go,Right,00:00:00,20
Vehicle,Change Lane Left,Middle,00:00:00,20
Vehicle,Change Lane Left,Left,00:00:00,20
Vehicle,Change Lane Right,Middle,00:00:00,20
Vehicle,Change Lane Left,Left,00:00:00,20
Vehicle,Change Lane Right,Middle,00:00:00,20
Vehicle,Stop,Middle,00:00:00,20
Vehicle,Go,Middle,00:00:00,20
Vehicle,Stop,Middle,00:00:00,20
Vehicle,Go,Middle,00:00:00,20
Stoplight,Stop,Middle,00:00:00,20
Stoplight,Go,Middle,00:00:00,20
Vehicle,Change Lane Right,Right,00:00:00,20
Stoplight,Stop,Right,00:00:00,20
Stoplight,Go,Right,00:00:00,20
Vehicle,Change Lane Left,Middle,00:00:00,20
Vehicle,Change Lane Right,Right,00:00:00,20
Vehicle,Change Lane Left,Middle,00:00:00,20
Vehicle,Change Lane Right,Right,00:00:00,20
Vehicle,Change Lane Left,Middle,00:00:00,20
Vehicle,Change Lane Left,Middle,00:00:00,20
Vehicle,Change Lane Left,Middle,00:00:00,20
Vehicle,Stop,Middle,00:00:00,20
Vehicle,Go,Middle,00:00:00,20
Vehicle,Change Lane Right,Middle,00:00:00,20
Vehicle,Change Lane Left,Middle,00:00:00,20
Vehicle,Change Lane Right,Middle,00:00:00,20
Vehicle,Change Lane Right,Right,00:00:00,20
Vehicle,Change Lane Left,Middle,00:00:00,20
Vehicle,Change Lane Right,Right,00:00:00,20
Vehicle,Stop,Middle,00:00:00,20
Vehicle,Go,Middle,00:00:00,20
Vehicle,Stop,Middle,00:00:00,20
Vehicle,Go,Middle,00:00:00,20
Stoplight,Stop,Right,00:00:00,20
Stoplight,Go,Right,00:00:00,20
Vehicle,Change Lane Right,Middle,00:00:00,20
Vehicle,Change Lane Right,Right,00:00:00,20
Passenger,Stop,Right,00:00:00,20
Passenger,Unload,Right,00:00:00,20
Passenger,Unload,Right,00:00:00,20
Passenger,Go,Right,00:00:00,20
Vehicle,Change Lane Left,Middle,00:00:00,20
Vehicle,Change Lane Left,Middle,00:00:00,20
Vehicle,Change Lane Right,Middle,00:00:00,20
Passenger,Stop,Middle,00:00:00,20
Passenger,Unload,Middle,00:00:00,20
Passenger,Go,Middle,00:00:00,20
Vehicle,Change Lane Right,Middle,00:00:00,20
Vehicle,Change Lane Right,Right,00:00:00,20
Passenger,Stop,Right,00:00:00,20
Passenger,Unload,Right,00:00:00,20
Passenger,Go,Right,00:00:00,20
Vehicle,Change Lane Left,Left,00:00:00,20
Stoplight,Stop,Left,00:00:00,20
Stoplight,Go,Left,00:00:00,20
Vehicle,Change Lane Right,Right,00:00:00,20
Vehicle,Change Lane Left,Left,00:00:00,20
Vehicle,Change Lane Right,Right,00:00:00,20
Passenger,Unload,Right,00:00:00,20
Passenger,Unload,Right,00:00:00,20
Passenger,Unload,Right,00:00:00,20
Passenger,Unload,Right,00:00:00,20
